Subject,Course Number,Section,CRN,Course Title,Credit Hours,Instructor,Campus,Attribute Type,Reserved Seats,Linked Sections,Unnamed: 11,Days,Start Time,End Time,Building,Room,Start Date,End Date,Total Enrolled,Open Enrolled,Total Waitlist,Open Waitlist
FLED,6470,080,10765,"Graduate Student Teaching and Internship – Foreign Language Education
Student Teaching",3.0,Cornelia Okraski (Primary),Distance Education,,,,,Tuesday,05:30  PM,08:15  PM,Online (No Building Needed),INTERNET,08/27/2024,08/27/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 09/10/2024 End Date: 09/10/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 09/24/2024 End Date: 09/24/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 10/08/2024 End Date: 10/08/2024TuesdaySMTWTFS05:30  PM - 08:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 12/03/2024 End Date: 12/03/2024,20,14,,
KNES,1231,002,13521,"Intro to Outdoor Adventure
Lecture",2.0,Kristin Coffey (Primary),Main Campus or Dubois Campus,,,,,Wednesday,02:30  PM,05:15  PM,Belk Gymnasium,019,08/19/2024,12/12/2024,10,0,,
KNES,2230,001,11865,"Wilderness Experience
Lecture",2.0,John Talaber (Primary),Main Campus or Dubois Campus,,,,,Friday,02:30  PM,05:15  PM,Belk Gymnasium,019,08/19/2024,12/12/2024,8,0,,
KNES,2233,001,11864,"Rock Climbing
Lecture",2.0,David Sperry (Primary),Main Campus or Dubois Campus,,,,,Tuesday,02:30  PM,05:15  PM,Belk Gymnasium,206,08/19/2024,12/12/2024,9,0,,
KNES,2239,001,14484,"Rock Climbing Management
Lecture",2.0,David Sperry (Primary),Main Campus or Dubois Campus,,,,,Friday,02:30  PM,05:15  PM,Belk Gymnasium,208,08/19/2024,12/12/2024,9,4,,
KNES,3235,001,16157,"Challenge Course Facilitation
Lecture",3.0,Callie Auman (Primary),Main Campus or Dubois Campus,,,,,Thursday,02:30  PM,05:15  PM,Belk Gymnasium,019,08/19/2024,12/12/2024,10,3,,
KNES,5100,001,13523,"Organization & Administration of Strength and Conditioning
Lecture",3.0,Thomas Caruso (Primary),Main Campus or Dubois Campus,,,,,Thursday,04:00  PM,06:45  PM,Belk Gymnasium,206,08/19/2024,12/12/2024,30,0,,
KNES,5115,001,12926,"Research Methods in Kinesiology
Lecture",3.0,Reuben Howden (Primary),Main Campus or Dubois Campus,,,,,Wednesday,04:00  PM,06:45  PM,Belk Gymnasium,201,08/19/2024,12/12/2024,50,8,,
KNES,5232,001,10521,"Physiology of Human Aging
Lecture",3.0,Andrea Lewis (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,35,5,,
KNES,5333,001,14529,"Sport and Exercise Psychology
Lecture",3.0,Eryn DeLaney (Primary),Main Campus or Dubois Campus,,,,,Tuesday,04:00  PM,06:45  PM,Belk Gymnasium,207,08/19/2024,12/12/2024,20,17,,
KNES,6099,001,17242,"Special Topics in Kinesiology: Pedagogy at the Graduate Level
Lecture",3.0,Jeff Barto (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Belk Gymnasium,207,08/19/2024,12/12/2024,20,14,,
KNES,6099,002,17407,"Special Topics in Kinesiology: ECG Interpretation
Lecture",2.0,Mike Turner (Primary),Main Campus or Dubois Campus,,,,,,,,,,10/16/2024,12/12/2024,25,21,,
KNES,6120,001,10562,"Adv Clin Exer Physiology
Lecture",3.0,Susan Arthur (Primary),Main Campus or Dubois Campus,,,,,Monday,04:00  PM,06:45  PM,Belk Gymnasium,208,08/19/2024,12/12/2024,30,11,,
KNES,6121,001,11148,"Clin Pract in Exer Phys
Lecture",3.0,David Verrill (Primary),Main Campus or Dubois Campus,,,,,Thursday,04:00  PM,06:45  PM,Belk Gymnasium,208,08/19/2024,12/12/2024,30,22,,
KNES,6171,001,12800,"Advanced Biomechanics
Lecture",3.0,Emma Zuk (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Belk Gymnasium,206,08/19/2024,12/12/2024,24,10,,
KNES,6320,001,12507,"Advanced Principles of Strength and Conditioning
Lecture",3.0,Joseph Marino (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Belk Gymnasium,019,08/19/2024,12/12/2024,25,2,,
KNES,6340,001,12508,"Periodization of Resistance Training
Lecture",3.0,Darnell Clark (Primary),Main Campus or Dubois Campus,,,,,Monday,04:00  PM,06:45  PM,Belk Gymnasium,019,08/19/2024,12/12/2024,20,9,,
KNES,6490,001,11413,"Adv Pract in Clin Exer Phys
Practicum",1.0,Trudy Moore-Harrison (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,20,11,,
KNES,6490,002,12509,"Adv Pract in Clin Exer Phys
Practicum",1.0,Darnell Clark (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,20,5,,
KNES,6800,006,17653,"Directed Independent Study
Independent Study",3.0,Luke Donovan (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,1,0,,
KNES,6800,007,17703,"Directed Independent Study
Independent Study",3.0,Joseph Marino (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,1,0,,
KNES,6900,001,12359,"Rsrch & Thesis in Kinesiology
Thesis",3.0,Abbey Fenwick (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,1,0,,
KNES,6900,002,17501,"Rsrch & Thesis in Kinesiology
Thesis",3.0,Joseph Marino (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,1,0,,
LACS,1502,002,16792,"Global Arts/Humanities: Introduction to Global Cultures
Lecture",3.0,Yekaterina Skorodinskaya (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Friday,132,08/19/2024,12/12/2024,50,1,2.0,2.0
LACS,3700,001,12189,"Methods in Honors Research
Lecture",3.0,Allison Stedman (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Mebane Hall,419,08/19/2024,12/12/2024,16,13,,
LACS,4410,001,16674,"Professional Internship
Internship",3.0,Molly Rowland (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,15,3,,
LACS,4410,002,17468,"Professional Internship
Internship",3.0,Allison Stedman (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,1,0,,
LACS,4690,001,10190,"Senior Seminar: French Majors
Seminar",1.0,"Rachel King
Allison Stedman (Primary)",Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,15,12,2.0,2.0
LACS,4690,002,10904,"Senior Seminar: German Majors
Seminar",1.0,"Rachel King
Angela Jakeway (Primary)",Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,10,5,2.0,2.0
LACS,4690,003,11064,"Senior Seminar: Japanese Majors
Seminar",1.0,"Chikako Mori (Primary)
Rachel King
Yukiko Yokono",Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,30,22,2.0,2.0
LACS,4690,004,11182,"Senior Seminar: Spanish Majors
Seminar",1.0,"Rachel King
Jeffrey Killman (Primary)",Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,35,9,2.0,2.0
LTAM,1501,001,16767,"Global Social Science: Introduction to Latin American Politics and Society
Lecture",3.0,Leah Walton (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Friday,132,08/19/2024,12/12/2024,50,1,,
LTAM,1501,002,16768,"Global Social Science: Introduction to Latin American Politics and Society
Lecture",3.0,Leah Walton (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,College of Health & Human Serv,109,08/19/2024,12/12/2024,50,1,,
LTAM,1501,003,17150,"Global Social Science: Introduction to Latin American Politics and Society
Lecture",3.0,Leah Walton (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,College of Health & Human Serv,159,08/19/2024,12/12/2024,50,3,,
LTAM,1502,001,17071,"Global Arts/Humanities Introduction to Latin American History and Culture
Lecture",3.0,Sandra Watts (Primary),Main Campus or Dubois Campus,,,,,Monday,10:10  AM,11:00  AM,Mebane Hall,202,08/19/2024,12/12/2024,25,0,,
LTAM,1502,002,17072,"Global Arts/Humanities Introduction to Latin American History and Culture
Lecture",3.0,Sandra Watts (Primary),Main Campus or Dubois Campus,,,,,Monday,01:25  PM,02:15  PM,Mebane Hall,202,08/19/2024,12/12/2024,13,0,,
LTAM,1502,003,17075,"Global Arts/Humanities Introduction to Latin American History and Culture
Lecture",3.0,Sandra Watts (Primary),Main Campus or Dubois Campus,,,,,Wednesday,10:10  AM,11:00  AM,Mebane Hall,202,08/19/2024,12/12/2024,25,0,,
LTAM,1502,004,17078,"Global Arts/Humanities Introduction to Latin American History and Culture
Lecture",3.0,Sandra Watts (Primary),Main Campus or Dubois Campus,,,,,Wednesday,11:15  AM,12:05  PM,Mebane Hall,202,08/19/2024,12/12/2024,25,0,,
LTAM,1502,005,17079,"Global Arts/Humanities Introduction to Latin American History and Culture
Lecture",3.0,Sandra Watts (Primary),Main Campus or Dubois Campus,,,,,Friday,09:05  AM,09:55  AM,Mebane Hall,202,08/19/2024,12/12/2024,12,0,,
LTAM,1502,006,17080,"Global Arts/Humanities Introduction to Latin American History and Culture
Lecture",3.0,Sandra Watts (Primary),Main Campus or Dubois Campus,,,,,Friday,10:10  AM,11:00  AM,Mebane Hall,202,08/19/2024,12/12/2024,25,0,,
LTAM,1502,007,17083,"Global Arts/Humanities Introduction to Latin American History and Culture
Lecture",3.0,Sandra Watts (Primary),Main Campus or Dubois Campus,,,,,Friday,11:15  AM,12:05  PM,Mebane Hall,202,08/19/2024,12/12/2024,25,0,,
LTAM,2001,001,14742,"Topics in LTAM-Econ & Society: Intro to Development Studies
Lecture",3.0,Caitlin Schroering (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Friday,385,08/19/2024,12/12/2024,5,0,,
LTAM,2002,001,16730,"Topics in LTAM-Hist Context: Gender, Sexuality, and Race in Latin American History
Lecture",3.0,Morgan Gray (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Fretwell,121,08/19/2024,12/12/2024,52,0,,
LTAM,2002,002,16732,"Topics in LTAM-Hist Context: Privateers, Buccaneers, and Pirates of the Caribbean
Lecture",3.0,Peter Ferdinando (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,McEniry,116,08/19/2024,12/12/2024,5,0,,
LTAM,2206,001,14853,"COLONIAL LATIN AMERICA
Lecture",3.0,Morgan Gray (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",12:20  PM,01:15  PM,McEniry,116,08/19/2024,12/12/2024,10,0,,
LTAM,2207,001,14854,"MODERN LATIN AMERICA
Lecture",3.0,Leah Walton (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Mebane Hall,010,08/19/2024,12/12/2024,40,0,,
LTAM,2270,001,15176,"Latino/as in US, 1846 to Pres
Lecture",3.0,Benny Andres (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",11:15  AM,12:05  PM,Denny,206,08/19/2024,12/12/2024,8,0,,
LTAM,3001,001,14744,"Adv Topics in LTAM-Econ & Soc: Environment and Societies
Lecture",3.0,Caitlin Schroering (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,Friday,385,08/19/2024,12/12/2024,5,2,,
LTAM,3002,001,16733,"Adv Topics in LTAM-Hist Cont: Sexuality & Power in Global Colonialism
Lecture",3.0,Morgan Gray (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",10:10  AM,11:00  AM,College of Health & Human Serv,159,08/19/2024,12/12/2024,7,4,,
LTAM,3003,001,15891,"Adv Topics in LTAM-Arts & Lit: Latin American Philosophy
Lecture",3.0,Pedro Monque Lopez (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,Fretwell,402,08/19/2024,12/12/2024,5,0,1.0,1.0
LTAM,4030,001,15853,"Latin American Humanities: Citizenship, Migration, and Belonging in US Latinx Children's Literature
Lecture",3.0,Maya Socolovsky (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Fretwell,205,08/19/2024,12/12/2024,4,1,1.0,1.0
LTAM,4600,090,15886,"Sem in Latin Amer Studies
Seminar",3.0,Frederico Batista Pereira (Primary),Main Campus or Dubois Campus,,,,,Wednesday,06:30  PM,09:10  PM,Fretwell,114,08/19/2024,12/12/2024,5,4,1.0,1.0
LTAM,5000,001,13575,"Topics in LTAM: Citizenship, Migration, and Belonging in US Latinx Children's Literature
Lecture",3.0,Maya Socolovsky (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Fretwell,205,08/19/2024,12/12/2024,4,0,,
LTAM,5600,090,10614,"Seminar Latin America Studies
Seminar",3.0,Frederico Batista Pereira (Primary),Main Campus or Dubois Campus,,,,,Wednesday,06:30  PM,09:10  PM,Fretwell,114,08/19/2024,12/12/2024,10,4,1.0,1.0
LTAM,6251,090,14020,"Sem Colonial Latin Amer Hist
Seminar",3.0,Carmen Soliz Urrutia (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,Fretwell,305,08/19/2024,12/12/2024,10,3,1.0,1.0
LTAM,6300,090,15885,"Sem in Latin American Thought
Lecture",3.0,David Dalton (Primary),Main Campus or Dubois Campus,,,,,Tuesday,06:30  PM,09:15  PM,Mebane Hall,434,08/19/2024,12/12/2024,10,1,1.0,1.0
LTAM,6910,001,17488,"Thesis Tutorial
Research",3.0,David Dalton (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,2,0,,
LTAM,6920,001,17489,"Masters Thesis
Lecture",3.0,David Dalton (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,1,0,,
ELDT,4100,090,13198,"Foundations for Effective Technology Integration
Lecture",3.0,Brandon Wilson (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,20,1,5.0,5.0
ELDT,4100,091,15442,"Foundations for Effective Technology Integration
Lecture",3.0,Brandon Wilson (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,20,0,5.0,5.0
ELDT,5100,080,15443,"Technology Integration in Education
Lecture",3.0,Jeffrey Ertzberger (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,20,14,5.0,5.0
ELDT,6100,085,13201,"Foundations of Learning, Design and Technology
Lecture",3.0,Christa Guilbaud (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,15,0,5.0,5.0
ELDT,6100,086,13203,"Foundations of Learning, Design and Technology
Lecture",3.0,Christa Guilbaud (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,20,4,5.0,5.0
ELDT,6101,085,13204,"Learning Principles in Learning, Design and Technology
Lecture",3.0,Corey McNeill (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,15,6,5.0,5.0
ELDT,6110,085,13219,"Instructional Design
Lecture",3.0,Ayesha Sadaf (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,15,2,5.0,5.0
ELDT,6110,086,13316,"Instructional Design
Lecture",3.0,Christa Guilbaud (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,20,4,5.0,5.0
ELDT,6130,085,13319,"Instructional Multimedia Development
Lecture",3.0,Jeffrey Ertzberger (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,20,8,5.0,5.0
ELDT,6130,086,15445,"Instructional Multimedia Development
Lecture",3.0,Ji Yae Bong (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,15,4,5.0,5.0
ELDT,6135,085,13253,"Learning Media, Resources, and Technology
Lecture",3.0,Heather Ramsey (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,15,4,5.0,5.0
ELDT,6150,085,13325,"Design, Development, and Evaluation of Online Learning Systems
Lecture",3.0,Beth Oyarzun (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,12,2,5.0,5.0
ELDT,6160,085,13328,"Designing Learning Systems with Simulation and Game Technology
Lecture",3.0,Hannah Miles (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,15,8,5.0,5.0
ELDT,6170,085,13329,"Human Performance Technology
Lecture",3.0,Don Kirkey (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,19,9,5.0,5.0
ELDT,6170,086,17508,"Human Performance Technology
Lecture",3.0,Christopher Adams (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,20,9,2.0,2.0
ELDT,6180,085,17533,"LDT Project Management and Team Leadership
Lecture",3.0,Gary DePaul (Primary),Distance Education,,,,,Tuesday,07:00  PM,08:00  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,15,7,,
ELDT,6492,085,13256,"Capstone Project in Learning, Design and Technology
Seminar",3.0,Beth Oyarzun (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,10,0,2.0,2.0
ELDT,6492,086,15039,"Capstone Project in Learning, Design and Technology
Seminar",3.0,Beth Oyarzun (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,10,6,2.0,2.0
ELDT,8100,085,13315,"Foundations of Learning, Design and Technology
Lecture",3.0,Christa Guilbaud (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,5,4,,
ELDT,8102,085,16161,"Research in Learning, Design, and Technology
Research",3.0,Ayesha Sadaf (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,15,9,,
ELDT,8110,080,14791,"Instructional Design
Lecture",3.0,Ayesha Sadaf (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,5,3,,
ELDT,8130,080,13320,"Instructional Multimedia Development
Lecture",3.0,Ji Yae Bong (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,5,3,,
ELDT,8150,085,13327,"Design, Development, and Evaluation of Online Learning Systems
Lecture",3.0,Beth Oyarzun (Primary),Distance Education,,,,,,,,,,08/19/2024,12/12/2024,8,4,,
LEGL,1100,001,14852,"Introduction to Law and the Legal System
Lecture",3.0,John Szmer (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,College of Health & Human Serv,380,08/19/2024,12/12/2024,100,2,10.0,10.0
LEGL,1105,001,16087,"Critical Thinking in Philosophy
Lecture",3.0,Tina Talsma (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",12:20  PM,01:10  PM,Denny,111,08/19/2024,12/12/2024,25,0,,
LEGL,2105,001,11737,"Deductive Logic
Lecture",3.0,Tina Talsma (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",10:10  AM,11:00  AM,Colvard,4123,08/19/2024,12/12/2024,35,0,,
CEGR,3255,L02,10789,"Structural Materials Lab I
Lab",2.0,Wala'a Almakhadmeh (Primary),Main Campus or Dubois Campus,,,,,Tuesday,08:30  AM,09:45  AM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024FridaySMTWTFS02:30  PM - 03:45  PM Type: Class Building: Energy Prod & Infrastructr Ctr Room: 1354 Start Date: 08/19/2024 End Date: 12/12/2024,10,0,,
CEGR,3255,L03,11128,"Structural Materials Lab I
Lab",2.0,Wala'a Almakhadmeh (Primary),Main Campus or Dubois Campus,,,,,Tuesday,08:30  AM,09:45  AM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024ThursdaySMTWTFS02:30  PM - 03:45  PM Type: Class Building: Energy Prod & Infrastructr Ctr Room: 1354 Start Date: 08/19/2024 End Date: 12/12/2024,10,0,,
CEGR,3255,L04,12552,"Structural Materials Lab I
Lab",2.0,Wala'a Almakhadmeh (Primary),Main Campus or Dubois Campus,,,,,Tuesday,08:30  AM,09:45  AM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024WednesdaySMTWTFS04:00  PM - 05:15  PM Type: Class Building: Energy Prod & Infrastructr Ctr Room: 1354 Start Date: 08/19/2024 End Date: 12/12/2024,10,1,,
CEGR,3255,L05,12553,"Structural Materials Lab I
Lab",2.0,Wala'a Almakhadmeh (Primary),Main Campus or Dubois Campus,,,,,Tuesday,08:30  AM,09:45  AM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024FridaySMTWTFS04:00  PM - 05:15  PM Type: Class Building: Energy Prod & Infrastructr Ctr Room: 1354 Start Date: 08/19/2024 End Date: 12/12/2024,10,8,,
CEGR,3255,L06,12554,"Structural Materials Lab I
Lab",2.0,Wala'a Almakhadmeh (Primary),Main Campus or Dubois Campus,,,,,Tuesday,08:30  AM,09:45  AM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024ThursdaySMTWTFS04:00  PM - 05:15  PM Type: Class Building: Energy Prod & Infrastructr Ctr Room: 1354 Start Date: 08/19/2024 End Date: 12/12/2024,10,4,,
CEGR,3258,L01,11129,"Geotechnical Lab
Lab",2.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,Wednesday,08:00  AM,08:50  AM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024TuesdaySMTWTFS02:30  PM - 05:15  PM Type: Class Building: Energy Prod & Infrastructr Ctr Room: 1324 Start Date: 08/19/2024 End Date: 12/12/2024,15,0,,
CEGR,3258,L02,11130,"Geotechnical Lab
Lab",2.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,Wednesday,08:00  AM,08:50  AM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024WednesdaySMTWTFS02:30  PM - 05:15  PM Type: Class Building: Energy Prod & Infrastructr Ctr Room: 1324 Start Date: 08/19/2024 End Date: 12/12/2024,15,0,,
CEGR,3258,L03,11640,"Geotechnical Lab
Lecture",2.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,Wednesday,08:00  AM,08:50  AM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024MondaySMTWTFS02:30  PM - 05:15  PM Type: Class Building: Energy Prod & Infrastructr Ctr Room: 1324 Start Date: 08/19/2024 End Date: 12/12/2024,15,0,,
CEGR,3258,L04,13543,"Geotechnical Lab
Lab",2.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,Wednesday,08:00  AM,08:50  AM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024FridaySMTWTFS02:30  PM - 05:15  PM Type: Class Building: Energy Prod & Infrastructr Ctr Room: 1324 Start Date: 08/19/2024 End Date: 12/12/2024,15,3,,
CEGR,3278,001,10618,"Geotechnical Engineering
Lecture",3.0,Ryan Rasanen (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:00  AM,09:45  AM,Energy Prod & Infrastructr Ctr,3222,08/19/2024,12/12/2024,50,0,,
CEGR,3695,001,13332,"CEGR Co-Op Educ Seminar
Seminar",1.0,William Saunders (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,4,,
CEGR,3695,002,13333,"CEGR Co-Op Educ Seminar
Seminar",1.0,William Saunders (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,4,,
CEGR,3695,003,13334,"CEGR Co-Op Educ Seminar
Seminar",1.0,William Saunders (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,4,,
CEGR,4090,090,17391,"Special Topics in CEGR: Geoenvironmental Engineering
Lecture",3.0,Milind Khire (Primary),Main Campus or Dubois Campus,,,,,Wednesday,06:00  PM,08:45  PM,Energy Prod & Infrastructr Ctr,3344,08/19/2024,12/12/2024,7,0,,
CEGR,4142,001,14916,"Water Treatment Engineering
Lecture",3.0,James Amburgey (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,20,12,,
CEGR,4147,001,11566,"Stormwater Management
Lecture",3.0,William Saunders (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Energy Prod & Infrastructr Ctr,1243,08/19/2024,12/12/2024,20,7,,
CEGR,4161,001,10613,"Adv Traffic Engineering
Lecture",3.0,Wei Fan (Primary),Main Campus or Dubois Campus,,,,,Monday,02:30  PM,05:15  PM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,30,11,,
CEGR,4168,001,12542,"Airport Planning and Design
Lecture",3.0,Jack Christine (Primary),Main Campus or Dubois Campus,,,,,Wednesday,05:30  PM,08:15  PM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024,10,0,,
CEGR,4185,001,10611,"Geometric Design of Highways
Lecture",3.0,Dave Naylor (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,Energy Prod & Infrastructr Ctr,1140,08/19/2024,12/12/2024,33,0,,
CEGR,4226,001,11287,"Reinforced Concrete Design II
Lecture",3.0,Timothy Kernicky (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Energy Prod & Infrastructr Ctr,3224,08/19/2024,12/12/2024,5,2,,
CEGR,4246,001,12962,"Energy and the Environment
Lecture",3.0,Jay Wu (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,15,10,,
CEGR,4270,001,14392,"Earth Press & Retaining Struct
Lecture",3.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,Wednesday,10:00  AM,12:45  PM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,20,1,,
CEGR,4272,001,14387,"Design with Geosynthetics
Lecture",3.0,Tobi Ogunro (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",08:00  AM,09:15  AM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,20,17,,
CEGR,4278,001,11008,"Geotechnical Engineering II
Lecture",3.0,Ahmed Abu El Ela (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Energy Prod & Infrastructr Ctr,3226,08/19/2024,12/12/2024,25,0,,
CEGR,5090,002,14377,"Special Topics in Civil Engr: Airport Planning and Design
Lecture",3.0,Jack Christine (Primary),Main Campus or Dubois Campus,,,,,Wednesday,05:30  PM,08:15  PM,Energy Prod & Infrastructr Ctr,3336,08/19/2024,12/12/2024,10,8,,
CEGR,5090,090,17392,"Special Topics in Civil Engr: Geoenvironmental Engineering
Lecture",3.0,Milind Khire (Primary),Main Campus or Dubois Campus,,,,,Wednesday,06:00  PM,08:45  PM,Energy Prod & Infrastructr Ctr,3344,08/19/2024,12/12/2024,7,0,,
CEGR,5108,001,10652,"Finite Element Analy & Appl
Lecture",3.0,Nicole Braxtan (Primary),Main Campus or Dubois Campus,,,,,Thursday,02:30  PM,05:15  PM,Energy Prod & Infrastructr Ctr,1243,08/19/2024,12/12/2024,15,4,,
